Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,NHMUK,88.1.13.484,F,0,,Guatemala,,10.3,5.3,3.6,3.4,17.7,58.5,8.8,49.7,15,57,CS,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,NHMUK,99.4.20.379,M,0,,Mexico,,10.3,5.1,3.7,3.6,17.6,59.5,8.6,50.9,14.5,48,CS,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,NHMUK,99.4.20.380,M,0,,Guatemala,,9.8,5.1,3.4,3.5,17.4,59,9.3,49.7,15.8,50,CS,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,NHMUK,99.4.20.382,F,0,,Guatemala,,10,5.2,3.2,3.7,16.9,56,8.4,47.6,15,48,CS,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,1,FMNH,59623,M,0,,Peru,,NA,5.4,3.7,3.4,16.4,55,NA,NA,NA,51,BGF,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,1,FMNH,59624,M,0,,Peru,,NA,5.2,3.4,3.4,16.1,55,NA,NA,NA,54,BGF,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,1,FMNH,59626,M,0,,Peru,,NA,5.4,3.9,3.5,16.3,60,NA,NA,NA,57,BGF,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,1,FMNH,123691,M,0,,Peru,,NA,5.3,3.4,3.4,17.4,56,NA,NA,NA,58,BGF,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius flavidifrons,1,AMNH,171700,M,0,,Ecuador,,9.9,5.7,3.1,3.1,18.1,54.5,6.5,48,11.9,51.5,CS,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius flavidifrons,1,AMNH,171701,M,0,,Ecuador,,9.7,4.7,2.9,3.1,19,55,6.3,48.7,11.5,53,CS,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius flavidifrons,1,AMNH,171702,M,0,,Ecuador,,9.6,5.3,2.7,2.9,15.8,50.5,6.5,44,12.9,46,CS,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius flavidifrons,1,AMNH,171720,M,0,,Ecuador,,10.1,5.4,3,2.8,18,52,5,47,9.6,48,CS,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,1,FMNH,189947,M,0,,Peru,,NA,5,3.4,3.1,16.1,57,NA,NA,NA,56,BGF,1,NA
AVIBASE-86199C9A,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius viridiflavus,1,FMNH,296759,M,0,,Peru,,NA,5.3,3.6,3.4,15.7,48,NA,NA,NA,53,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35412,M,0,,Costa Rica,,NA,9,5.7,6.9,22.6,63,NA,NA,NA,66,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35413,M,0,,Costa Rica,,NA,8.5,5.4,7,22.4,64,NA,NA,NA,69,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35415,M,0,,Costa Rica,,NA,8.6,5.3,7.2,22.4,63,NA,NA,NA,63,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35417,M,0,,Costa Rica,,NA,8.5,5.3,6.9,22.8,62,NA,NA,NA,63,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35420,M,0,,Costa Rica,,NA,8.5,5.6,6.4,22,63,NA,NA,NA,66,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35423,M,0,,Costa Rica,,NA,8.5,5.3,7,22.9,64,NA,NA,NA,65,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35429,M,0,,Costa Rica,,NA,8.4,5.3,6.7,21.9,63,NA,NA,NA,64,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,35430,M,0,,Costa Rica,,NA,8.3,5.2,7.1,21.7,64,NA,NA,NA,63,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,64621,M,0,,Brazil,,NA,9,5.2,6.6,20.6,68,NA,NA,NA,75,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,64622,M,0,,Brazil,,NA,8.9,5.5,6.7,22.1,67,NA,NA,NA,70,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,64623,M,0,,Brazil,,NA,8.2,5,6.5,20.8,64,NA,NA,NA,65,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,64624,M,0,,Brazil,,NA,9.1,5.8,6.6,21.5,64,NA,NA,NA,63,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,64625,M,0,,Brazil,,NA,8.5,5.4,7.1,22,65,NA,NA,NA,69,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,64626,M,0,,Brazil,,NA,8.4,5.1,6.7,20.6,63,NA,NA,NA,66,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,72947,M,0,,Brazil,,NA,8.5,5.1,6.4,20.4,68,NA,NA,NA,65,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,FMNH,268053,M,0,,Brazil,,NA,8.9,5.5,7,21.7,69,NA,NA,NA,71,BGF,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,NHMUK,1885.12.14.884,M,0,,Brazil,,16.1,10.1,4.8,6.3,22.4,69,13,56,18.8,54,HM,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,NHMUK,1903.12.22.80,F,0,,Paraguay,,14.2,9.2,5.1,5.8,20.8,70,10.5,59.5,15,62,HM,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,NHMUK,1905.1.30.340,M,0,,Brazil,,14.1,9.5,4.7,6,19.7,65,7,58,10.8,56,HM,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,1,NHMUK,1908.12.14.213,F,0,,Paraguay,,12.7,8.9,4.2,5.4,23.6,69,11.6,57.4,16.8,49,HM,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,12.2,8.8,5.2,5.7,22.2,62.5,10.1,52.4,16.2,55,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,1,,Peru,,15.8,8.2,5.1,5.7,23,65.5,11,54.5,16.8,61,CT,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,15,8.5,5.4,6.1,22.7,65.5,10.5,55,16,61,ML,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,15.4,9.1,4.9,5.5,22.3,69,12,57,17.4,62,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,13.5,8.2,4.7,5.4,21.2,64.3,12.5,51.8,19.4,62,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,12.4,8.3,5,6.1,22.3,63,11,52,17.5,60,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,14.4,8.7,5.2,6.1,23,69,11,58,15.9,67,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,14,7.8,5,6,22,67,10,57,14.9,62,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,13.8,8.3,4.9,6,23.4,63,11.5,51.5,18.3,60,ML,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,14.4,9.5,5.4,6,24.3,70,14.5,55.5,20.7,65,ML,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,14.9,8.6,5,5.7,22.3,67,12,55,17.9,62,BD,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,13.9,8.7,5.2,6.1,23.6,64.5,13,51.5,20.2,61,CT,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,15.9,8.6,5.1,5.7,24.5,65,15,50,23.1,58,CT,1,NA
AVIBASE-A7280FF0,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,Zonotrichia capensis,2,Field1,NA,U,0,,Peru,,14.4,8,5.4,6.7,22.6,66,11,55,16.7,59,BD,1,NA
AVIBASE-B0B3DA78,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,1,NHMUK,1927.4.18.520,M,0,,Indonesia,,28.3,18.3,4.3,7,30.1,123,35.7,87.3,29,77,NS,1,NA
AVIBASE-B0B3DA78,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,1,NHMUK,1969.41.1330,U,0,,Indonesia,,26.7,18,4.8,6.7,31,NA,33.1,NA,NA,70,NS,1,NA
AVIBASE-B0B3DA78,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,1,NHMUK,42.1.19.44,U,0,,Indonesia,,27.1,17,4.6,6.1,33.8,119,30.5,88.5,25.6,67,NS,1,NA
AVIBASE-B0B3DA78,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,1,NHMUK,81.5.1.742,F,0,,Indonesia,,30.4,18.9,5.4,7,33.2,122,31,91,25.4,69,PW,1,NA
AVIBASE-B0B3DA78,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,Zoothera andromedae,1,NHMUK,97.11.1.5,F,0,,Indonesia,,27.8,18.1,5.3,6.9,29,119,32.2,86.8,27.1,66,NS,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1900.1.18.457,F,0,,China,,30.3,15.7,5.7,7.5,34.5,159,58.6,100.4,36.9,109,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1907.12.12.30,F,0,,China,,29.8,16.3,5.5,6.9,34.6,157,60,97,38.2,101,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1907.12.12.31,F,0,,China,,28.9,15.5,5.3,7.1,37.5,160,60,100,37.5,104,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1907.12.12.32,F,0,,China,,33,17.6,5.5,7.3,35.8,160,65.8,94.2,41.1,114,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1910.5.2.380,M,0,,China,,29.5,17,5.5,6.7,34.1,159.3,59.2,100.1,37.2,102,NS,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1914.7.16.183,M,0,,China,,28.1,17.2,5.4,7.5,33.5,155,55.2,99.8,35.6,102,NS,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1914.7.16.187,F,0,,China,,29.3,16.3,6,7.4,35.4,153,59.4,93.6,38.8,103,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1914.7.16.189,M,0,,China,,28.8,16.1,4.9,7.1,33.3,160.6,62.4,98.2,38.9,110,NS,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1914.7.16.192,F,0,,China,,30.6,17.2,5.4,7.3,37,158,60.9,97.2,38.5,103,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1914.7.16.193,F,0,,China,,29.9,16.3,5.1,7.4,34.4,164,66,98,40.2,108,PW,1,NA
AVIBASE-8E267A26,Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera dauma,1,NHMUK,1914.7.16.585,F,0,,China,,27.1,16.2,5.1,7.7,33.8,157.4,60.3,97.1,38.3,108,NS,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,AMNH,420071,M,0,,Papua New Guinea,,25.9,16.4,5.1,7.5,28.6,112,34,78,30.4,76,BGF,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,AMNH,809046,U,0,,Papua New Guinea,,26.7,15.9,4.9,6.3,28.3,117,37,80,31.6,85,BGF,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,AMNH,809047,M,0,,Papua New Guinea,,23.9,16,5.2,6.4,27.2,112,35,77,31.3,77,BGF,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,NHMUK,1939.12.9.2784,U,0,,Australia,,30,19,5.4,7.1,28.7,125,39,86,31.2,88,NS,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,NHMUK,81.5.1.738,U,0,,Australia,,29.5,18.5,5,6.6,28.7,127,37.4,89.6,29.4,92,NS,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,NHMUK,96.6.1.31,U,0,,Australia,,28.5,18,5.5,6.6,29.3,126,36.6,89.4,29,92,NS,1,NA
AVIBASE-6F0AC682,Zoothera heinei,Zoothera heinei,Zoothera heinei,Zoothera heinei,1,NHMUK,96.6.1.32,U,0,,Australia,,29.8,18.1,5.5,7,27.8,127,43.2,83.8,34,88,NS,1,NA
AVIBASE-611D5087,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,1,NHMUK,1904.7.21.34,F,0,,Indonesia,,13.9,7,3,3.6,17.4,61,11.6,49.4,19,52,CS,1,NA
AVIBASE-611D5087,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,1,NHMUK,1904.7.21.35,F,0,,Indonesia,,14.4,7.9,3.1,4,17.4,60,10.6,49.4,17.7,55,CS,1,NA
AVIBASE-611D5087,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,1,NHMUK,97.11.1.63,M,0,,Indonesia,,12.1,6.4,2.6,3.4,16.7,56.5,11.1,45.4,19.6,40,CS,1,NA
AVIBASE-611D5087,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,1,NHMUK,97.11.1.96,M,0,,Indonesia,,13.7,7.6,2.6,3,19.7,56.5,9.9,46.6,17.5,39,CS,1,NA
AVIBASE-611D5087,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,1,NHMUK,97.11.1.97,F,0,,Indonesia,,12.4,5.5,2.6,2.9,17,57,10.3,46.7,18.1,41,CS,1,NA
AVIBASE-611D5087,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,Zosterops citrinella,1,NHMUK,98.12.5.75,F,0,,Indonesia,,13.8,7.4,2.6,3.4,17,54.5,8.5,46,15.6,40,CS,1,NA
AVIBASE-C136FA8A,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,1,MNHN,1873-629,M,0,,New Caledonia,,20.5,11.6,3.9,4.4,21.9,70,11.6,58.4,16.6,50,FS,1,NA
AVIBASE-C136FA8A,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,1,MNHN,1950-19,F,0,,New Caledonia,,19.6,11.2,3.9,4,21.7,69,12.9,56.1,18.7,50,FS,1,NA
AVIBASE-C136FA8A,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,1,NHMUK,79.3.5.16,M,0,,New Caledonia,,18.9,10.6,3.7,4.3,20.2,68.5,12.8,55.7,18.7,51,CS,1,NA
AVIBASE-C136FA8A,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,1,NHMUK,98.9.30.195,F,0,,New Caledonia,,19.5,10.5,3.7,4.4,22.8,69,10.6,58.4,15.4,44,CS,1,NA
AVIBASE-C136FA8A,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,Zosterops inornatus,1,NHMUK,98.9.30.196,M,0,,New Caledonia,,21.8,11.6,3.7,4.6,23.3,74,13.6,60.4,18.4,52,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,1,NHMUK,35,F,0,,Japan,,15.3,8.4,3.2,2.8,17.8,59,12.7,46.3,21.5,43.5,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,UPLB,8935,F,0,,Philippines,,12.8,8.2,2.5,3,19.4,50.1,10.2,39.9,20.4,30.5,CGM,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,UPLB,8940,F,0,,Philippines,,10.7,7.2,2.9,3.2,17.2,55,9.8,45.2,17.8,31.8,CGM,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,UPLB,9022,M,0,,Philippines,,11.5,7.1,2.6,3,16.9,55.9,11.2,44.7,20,34.6,CGM,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,UPLB,9024,M,0,,Philippines,,12.2,6.2,2.9,3,17.2,59.5,11.4,48.1,19.2,38.7,CGM,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,NHMUK,1904.7.13.25,F,0,,Philippines,,13.7,7.9,2.7,2.8,16.1,54.5,10.4,44.1,19.1,38.5,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,NHMUK,1904.7.13.31,F,0,,Philippines,,13.6,7.5,2.6,2.6,16.4,56.5,10,46.5,17.7,42.5,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,NHMUK,1905.11.26.39,M,0,,Philippines,,13.6,7.3,2.6,2.7,15.9,55,10.9,44.1,19.8,44,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,1,NHMUK,1912.9.8.50,M,0,,Philippines,,13.6,7.5,2.8,2.9,16.2,55.5,10,45.5,18,40,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,1,NHMUK,98.9.30.168,F,0,,Japan,,15.2,7.6,3.1,3,17.7,58.5,13.1,45.4,22.4,51,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,1,NHMUK,98.9.30.169,M,0,,Japan,,14.2,8.5,2.8,3.1,18,60.5,13,47.5,21.5,48,CS,1,NA
AVIBASE-D0E2DCAD,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,Zosterops japonicus,1,NHMUK,98.9.30.171,M,0,,Japan,,15,7.8,3.2,2.9,17.7,62,13.5,48.5,21.8,51,CS,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1919.7.15.69,M,0,,Norfolk Island,,13.1,6.7,2.8,2.9,17.3,63,15.5,47.5,24.6,45,PW,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1919.7.15.77,F,0,,Norfolk Island,,12.3,7,2.6,3.2,17.1,61.5,14,47.5,22.8,53,CS,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1919.7.15.78,M,0,,Norfolk Island,,13.3,7.2,3,3.5,16.8,60,15.7,44.3,26.2,42,PW,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1927.12.18.233,M,0,,Australia,,12.7,6.7,2.7,3.1,16.9,54,11.8,42.2,21.9,40,PW,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1927.12.18.234,M,0,,Australia,,13.2,7.6,2.6,3,16.6,60,15.4,44.6,25.7,43,PW,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1939.12.9.2217,M,0,,Australia,,12.2,6.4,3,3.1,16.9,58,13.5,44.5,23.3,44,PW,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1939.12.9.2329,M,0,,Australia,,12.5,7.1,2.6,3.2,16.1,60,14.6,45.4,24.3,46,CS,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1939.12.9.2333,M,0,,Australia,,11.8,6.4,2.3,3.1,15.7,59,16.6,42.4,28.1,45,CS,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,1939.12.9.2334,F,0,,Australia,,11.5,6.7,2.6,3.1,16.2,62,18.9,43.1,30.5,48,CS,1,NA
AVIBASE-EA151AD8,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,Zosterops lateralis,1,NHMUK,85.9.1.104,M,0,,Australia,,12.6,6.7,2.9,3.1,16.3,62,15.6,46.5,25.2,45,PW,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops salvadorii,1,NHMUK,1892.2.9.8,M,0,,Indonesia,,15.5,8,3.3,3,16.6,56,11.6,44.5,20.7,39,DS,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops salvadorii,1,NHMUK,1892.9.8,M,0,,Indonesia,,15.1,8,3,3,16.8,55.5,10.8,44.7,19.5,38.5,CS,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,1,NHMUK,19.45.464,M,0,,Indonesia,,11.9,6.4,2.5,2.5,15.2,53,11.5,41.5,21.7,34,PW,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,1,NHMUK,1905.2.1.326,M,0,,Thailand,,12.9,6.7,3,2.6,15,52,11.1,40.9,21.3,32,PW,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,1,NHMUK,1908.12.15.58,M,0,,Malaysia,,13.4,7.4,2.8,2.7,14.8,53,10.2,42.8,19.2,34,PW,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,1,NHMUK,1927.4.18.962,M,0,,Indonesia,,13.1,7.1,2.9,2.5,14.6,51,10.2,40.8,20,34,PW,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,1,NHMUK,1927.4.18.967,M,0,,Indonesia,,11.8,6.1,2.8,2.7,13.9,49,11.4,37.6,23.3,30,PW,1,NA
AVIBASE-0BD6646B,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops palpebrosus,1,NHMUK,1936.4.12.2549,M,0,,Malaysia,,12.7,7.5,2.6,3,NA,51,11.8,39.2,23.1,35,PW,1,NA
